employee_id,company_id,dept,seniority,SALARY,join_date,quit_date,churn,duration_jours
33112,1,customer_service,14,78000,2013-10-28,2014-10-24,yes,361
549420,3,design,14,1.00E+05,2011-10-17,2014-12-19,yes,1159
442078,4,customer_service,15,108000,2011-06-13,2012-06-29,yes,382
753563,10,sales,14,133000,2015-02-02,NA,No,
503661,1,customer_service,13,89000,2015-11-09,NA,No,
394204,3,marketing,23,137000,2013-10-16,2014-10-24,yes,373
217227,5,customer_service,2,20000,2012-05-14,2014-02-28,yes,655
427269,3,customer_service,3,20000,2015-03-02,NA,No,
708015,6,customer_service,28,92000,2015-05-11,NA,No,
38105,5,design,23,160000,2011-02-10,2013-08-06,yes,908
385679,1,customer_service,2,27000,2013-04-29,2015-04-10,yes,711
690240,2,marketing,5,136000,2014-10-27,NA,No,
435704,9,engineer,26,229000,2011-10-03,2015-02-20,yes,1236
792053,2,customer_service,25,121000,2012-04-23,2013-04-26,yes,368
448329,5,data_science,24,233000,2013-01-24,2014-12-19,yes,694
51777,2,data_science,27,310000,2013-09-11,2014-09-26,yes,380
473299,1,engineer,26,344000,2012-05-22,NA,No,
58927,8,sales,1,40000,2013-02-25,2014-01-27,yes,336
946918,2,marketing,12,128000,2015-10-19,NA,No,
507787,6,engineer,22,236000,2014-10-20,NA,No,
654777,2,data_science,27,337000,2012-11-19,NA,No,
588336,2,engineer,14,183000,2015-09-08,NA,No,
235813,7,engineer,20,224000,2012-07-02,2013-05-24,yes,326
855168,7,sales,12,112000,2011-05-02,2012-03-02,yes,305
405330,3,data_science,4,53000,2011-08-15,2012-09-28,yes,410
457687,1,engineer,20,277000,2012-07-30,2015-10-23,yes,1180
963374,6,customer_service,21,105000,2011-12-19,2014-03-14,yes,816
562815,9,data_science,15,211000,2014-01-13,NA,No,
319978,6,customer_service,21,88000,2013-05-06,2014-07-25,yes,445
919998,7,marketing,29,155000,2015-01-05,NA,No,
213017,4,data_science,3,44000,2012-02-15,NA,No,
114779,1,data_science,10,203000,2011-07-19,2012-06-29,yes,346
106236,1,engineer,10,230000,2014-02-24,NA,No,
849653,1,sales,13,147000,2014-09-15,NA,No,
655748,6,sales,19,194000,2012-07-23,2013-08-09,yes,382
740506,4,customer_service,17,123000,2011-08-08,2014-10-24,yes,1173
28932,1,marketing,22,232000,2013-10-07,2014-10-16,yes,374
201085,3,customer_service,20,89000,2011-01-31,2014-06-20,yes,1236
328355,4,sales,23,152000,2013-05-06,2014-03-14,yes,312
566297,2,engineer,17,254000,2013-05-28,2015-06-04,yes,737
677016,1,marketing,1,42000,2015-01-12,NA,No,
496040,1,customer_service,11,91000,2015-07-27,NA,No,
34844,1,design,9,117000,2011-08-29,2012-10-19,yes,417
124337,3,customer_service,10,67000,2011-11-28,2015-07-24,yes,1334
667928,9,data_science,10,156000,2014-01-13,2015-03-06,yes,417
931572,4,data_science,2,67000,2013-10-28,NA,No,
205170,3,marketing,21,178000,2015-03-16,NA,No,
959210,3,design,7,101000,2011-08-08,2012-07-20,yes,347
254167,10,engineer,6,185000,2012-07-03,2015-09-11,yes,1165
962065,2,customer_service,7,76000,2013-06-17,2015-08-28,yes,802
934734,1,marketing,4,51000,2014-06-16,NA,No,
111875,1,sales,13,139000,2011-10-03,2013-08-23,yes,690
539239,1,customer_service,13,72000,2013-02-25,2014-01-31,yes,340
138278,2,sales,13,155000,2013-02-19,NA,No,
711922,3,engineer,11,187000,2011-07-11,2012-06-29,yes,354
899518,2,engineer,24,266000,2015-02-09,NA,No,
665820,1,sales,20,235000,2014-04-07,NA,No,
292630,3,customer_service,7,71000,2014-08-12,NA,No,
307132,4,data_science,8,164000,2012-07-09,2015-07-17,yes,1103
428072,1,customer_service,1,31000,2012-06-18,2013-06-14,yes,361
846673,2,customer_service,5,81000,2015-08-17,NA,No,
217607,2,marketing,12,121000,2012-03-12,2014-08-15,yes,886
222877,8,customer_service,27,89000,2011-09-19,2015-01-09,yes,1208
304761,3,design,13,93000,2012-01-03,NA,No,
883221,2,engineer,23,280000,2013-06-03,NA,No,
284199,5,customer_service,20,112000,2012-04-30,NA,No,
274779,1,customer_service,12,74000,2014-03-17,2015-04-10,yes,389
209964,1,customer_service,10,89000,2013-10-07,2014-11-07,yes,396
358937,6,engineer,28,233000,2012-06-04,2015-11-06,yes,1250
889900,1,customer_service,21,117000,2013-09-09,NA,No,
74837,5,customer_service,27,70000,2014-11-04,NA,No,
953970,6,customer_service,27,93000,2013-07-29,2014-07-18,yes,354
407776,1,design,11,151000,2014-03-24,2015-03-13,yes,354
793324,1,customer_service,22,127000,2014-05-05,NA,No,
193861,3,marketing,12,101000,2012-12-05,2014-10-17,yes,681
9359,6,marketing,18,192000,2013-12-23,2014-12-19,yes,361
506348,4,engineer,3,50000,2014-05-19,2015-04-10,yes,326
145888,4,customer_service,27,1.00E+05,2011-08-08,2012-08-16,yes,374
831481,1,sales,4,44000,2014-10-14,NA,No,
74454,2,data_science,19,277000,2011-11-07,2015-08-07,yes,1369
407886,1,sales,26,193000,2011-09-19,2012-10-05,yes,382
756008,5,customer_service,7,75000,2015-10-28,NA,No,
864178,5,marketing,4,40000,2015-07-07,NA,No,
226996,4,design,27,113000,2015-09-14,NA,No,
372992,4,customer_service,27,79000,2015-03-16,NA,No,
164662,1,engineer,12,196000,2013-04-03,2014-03-28,yes,359
868281,1,customer_service,21,136000,2014-10-29,NA,No,
933532,1,marketing,29,177000,2015-09-08,NA,No,
323884,4,engineer,15,244000,2011-03-14,2014-02-07,yes,1061
64657,1,sales,22,186000,2012-06-04,2013-05-31,yes,361
855412,1,sales,23,209000,2015-01-12,NA,No,
660224,2,customer_service,8,90000,2011-11-21,2012-12-26,yes,401
784832,1,marketing,12,144000,2014-08-18,NA,No,
258464,7,customer_service,8,73000,2012-04-02,2014-02-28,yes,697
523019,6,customer_service,10,68000,2012-12-31,2014-01-10,yes,375
185197,2,engineer,25,330000,2015-05-26,NA,No,
790168,3,marketing,5,1.00E+05,2011-03-09,2013-03-15,yes,737
719932,2,marketing,25,206000,2011-08-29,2012-08-09,yes,346
21737,5,engineer,15,259000,2011-06-06,2012-06-08,yes,368
767774,1,customer_service,15,119000,2012-02-21,2013-03-01,yes,374
526794,1,engineer,5,182000,2015-05-26,NA,No,
123604,1,sales,5,130000,2015-03-23,NA,No,
680543,7,customer_service,19,97000,2015-04-06,NA,No,
473482,2,customer_service,22,142000,2015-05-26,NA,No,
172503,10,marketing,7,113000,2015-10-12,NA,No,
805133,1,customer_service,3,27000,2013-03-11,NA,No,
988316,1,engineer,29,281000,2013-09-23,NA,No,
606527,4,customer_service,25,101000,2014-11-10,NA,No,
514518,1,sales,8,119000,2012-09-10,2013-10-11,yes,396
509452,1,engineer,17,298000,2013-11-18,NA,No,
593998,2,marketing,6,107000,2011-10-03,2012-12-07,yes,431
612707,1,customer_service,22,119000,2015-11-23,NA,No,
354942,1,sales,27,227000,2015-06-01,NA,No,
749088,1,customer_service,8,80000,2011-05-31,2012-03-09,yes,283
536879,2,customer_service,4,32000,2015-04-06,NA,No,
337202,6,marketing,22,195000,2011-12-27,2014-05-29,yes,884
322799,2,engineer,15,332000,2011-01-24,2015-10-09,yes,1719
737114,5,customer_service,23,83000,2015-10-19,NA,No,
225318,4,data_science,5,154000,2011-03-28,2013-05-17,yes,781
81195,1,customer_service,8,84000,2014-10-06,NA,No,
665745,2,customer_service,18,1.00E+05,2012-05-14,2015-05-08,yes,1089
709725,1,marketing,9,103000,2012-09-10,2013-08-16,yes,340
916692,5,sales,29,148000,2012-08-06,NA,No,
985510,1,customer_service,23,145000,2012-05-14,2014-01-10,yes,606
684438,2,customer_service,29,127000,2015-04-08,NA,No,
217284,3,engineer,23,234000,2013-05-06,NA,No,
591484,1,sales,2,51000,2015-03-02,NA,No,
638445,4,customer_service,20,98000,2011-10-10,2012-09-14,yes,340
947704,4,data_science,23,283000,2015-07-06,NA,No,
287245,1,design,2,57000,2015-03-30,NA,No,
315683,3,design,3,49000,2015-02-02,NA,No,
131335,3,customer_service,15,107000,2015-11-02,NA,No,
899243,1,customer_service,25,137000,2014-08-18,2015-08-28,yes,375
494704,6,customer_service,17,105000,2013-08-12,2014-11-14,yes,459
600428,4,engineer,19,247000,2014-09-09,NA,No,
471193,1,design,26,223000,2015-02-26,NA,No,
123567,3,data_science,21,205000,2015-12-01,NA,No,
737724,1,engineer,13,204000,2013-11-11,NA,No,
167964,1,customer_service,4,27000,2011-05-09,2014-09-12,yes,1222
85008,1,customer_service,13,83000,2015-01-12,2015-12-04,yes,326
218768,1,sales,16,173000,2013-04-08,2014-02-21,yes,319
178759,1,marketing,27,190000,2012-07-09,2013-06-14,yes,340
780371,7,marketing,7,103000,2014-03-24,2015-02-27,yes,340
791782,7,engineer,24,272000,2012-07-02,2015-09-11,yes,1166
439747,5,customer_service,9,65000,2012-10-29,2014-11-21,yes,753
339010,3,customer_service,20,87000,2011-11-21,2015-04-24,yes,1250
456190,1,sales,18,168000,2013-02-06,2014-01-31,yes,359
994342,1,customer_service,13,69000,2012-01-09,2013-03-01,yes,417
289932,4,customer_service,20,82000,2013-02-19,2014-03-21,yes,395
778047,9,customer_service,10,61000,2015-07-27,NA,No,
609874,2,design,20,185000,2013-07-08,2014-10-03,yes,452
600215,3,customer_service,9,58000,2012-08-22,2013-08-23,yes,366
311641,5,customer_service,24,92000,2011-08-08,2012-07-27,yes,354
745900,2,marketing,8,129000,2013-11-12,NA,No,
47967,6,customer_service,8,63000,2015-06-01,NA,No,
199806,7,customer_service,9,69000,2011-10-10,2013-11-01,yes,753
892159,2,data_science,26,257000,2013-12-16,NA,No,
893593,2,customer_service,6,65000,2013-03-04,2014-10-03,yes,578
133744,1,data_science,23,334000,2011-08-22,2013-07-05,yes,683
129259,1,marketing,4,46000,2015-03-09,NA,No,
925434,2,customer_service,13,73000,2011-03-07,2013-09-06,yes,914
294444,1,data_science,3,77000,2012-10-08,2015-11-27,yes,1145
79630,4,customer_service,14,52000,2014-11-10,2015-10-02,yes,326
612754,1,customer_service,16,106000,2012-02-27,NA,No,
556514,1,data_science,26,317000,2014-04-24,NA,No,
644265,2,engineer,15,372000,2012-09-17,2013-09-03,yes,351
686459,1,customer_service,10,79000,2011-09-06,2012-09-07,yes,367
544954,1,data_science,7,182000,2013-10-14,NA,No,
541442,1,customer_service,14,68000,2011-03-14,2013-03-22,yes,739
317468,10,customer_service,8,62000,2012-09-10,NA,No,
343662,3,data_science,25,230000,2011-07-25,2015-05-22,yes,1397
820953,5,customer_service,15,115000,2015-09-02,NA,No,
892818,1,sales,27,196000,2014-04-21,2015-02-20,yes,305
930248,1,marketing,2,57000,2015-06-01,NA,No,
388368,6,customer_service,10,69000,2011-08-29,2013-12-06,yes,830
209712,1,sales,28,202000,2012-10-31,NA,No,
539270,8,engineer,11,140000,2015-09-08,NA,No,
77253,2,sales,23,199000,2015-05-04,NA,No,
581949,3,engineer,1,66000,2011-06-06,2014-12-12,yes,1285
821557,7,design,19,159000,2015-05-11,NA,No,
968304,1,sales,24,188000,2015-10-12,NA,No,
230022,1,design,16,173000,2013-02-11,NA,No,
318608,1,engineer,11,201000,2015-08-31,NA,No,
740528,1,engineer,9,194000,2011-08-15,2015-01-23,yes,1257
70732,1,marketing,9,127000,2013-03-04,2015-04-24,yes,781
367355,1,customer_service,2,30000,2013-06-03,2015-10-23,yes,872
407926,7,customer_service,21,101000,2014-07-28,2015-07-06,yes,343
734528,1,marketing,2,49000,2013-08-26,2014-10-17,yes,417
662947,8,marketing,16,160000,2015-05-11,NA,No,
602174,1,customer_service,1,33000,2012-04-30,NA,No,
732089,2,design,17,205000,2014-05-27,NA,No,
813115,7,design,20,155000,2014-09-08,NA,No,
664204,8,marketing,29,147000,2014-02-03,2015-02-20,yes,382
936282,1,customer_service,5,89000,2011-07-11,2015-01-22,yes,1291
445989,3,engineer,8,151000,2012-03-13,2014-05-09,yes,787
140239,8,design,16,152000,2013-05-13,NA,No,
852927,1,customer_service,25,96000,2012-12-24,2013-10-11,yes,291
402289,9,sales,13,105000,2012-12-17,2014-01-03,yes,382
540356,1,data_science,10,197000,2013-06-24,NA,No,
375122,1,marketing,11,116000,2012-12-31,2013-11-29,yes,333
645629,10,marketing,13,93000,2013-01-28,2014-03-28,yes,424
450657,3,customer_service,25,90000,2011-07-11,NA,No,
301798,5,marketing,8,114000,2014-05-05,NA,No,
561144,2,engineer,13,191000,2015-04-27,NA,No,
796196,1,customer_service,15,108000,2015-09-21,NA,No,
939902,3,engineer,12,144000,2013-11-25,2014-11-07,yes,347
255497,3,customer_service,22,99000,2012-01-03,NA,No,
81369,1,data_science,6,150000,2012-12-10,NA,No,
25584,1,customer_service,29,116000,2014-09-02,NA,No,
685120,5,data_science,22,221000,2011-03-07,2012-10-19,yes,592
691427,1,sales,18,220000,2014-10-13,NA,No,
930663,1,data_science,8,204000,2012-02-13,2013-03-15,yes,396
414634,1,sales,29,212000,2015-08-05,NA,No,
797693,8,sales,1,34000,2014-06-09,NA,No,
861337,2,engineer,11,191000,2012-08-13,2015-09-04,yes,1117
745690,5,customer_service,6,67000,2011-02-22,2014-06-13,yes,1207
146398,2,sales,29,182000,2011-03-21,2014-06-27,yes,1194
624930,1,design,22,195000,2012-12-24,2014-11-28,yes,704
120525,6,customer_service,18,98000,2014-05-12,NA,No,
774144,7,sales,27,153000,2013-08-13,NA,No,
562374,1,data_science,20,322000,2011-05-09,2015-06-19,yes,1502
119783,1,engineer,10,206000,2014-07-21,2015-07-28,yes,372
772970,1,marketing,22,180000,2011-03-21,2013-04-26,yes,767
957692,2,sales,23,184000,2012-03-05,2013-02-01,yes,333
723494,6,customer_service,24,101000,2011-07-11,2015-11-13,yes,1586
890906,1,engineer,22,317000,2014-04-21,NA,No,
70551,7,customer_service,12,81000,2012-07-23,2013-09-20,yes,424
237821,1,sales,11,145000,2015-06-08,NA,No,
191662,2,data_science,10,220000,2011-04-18,2015-02-13,yes,1397
215644,4,customer_service,2,23000,2012-07-02,2014-05-16,yes,683
92092,6,engineer,28,243000,2013-06-17,NA,No,
431239,10,sales,24,149000,2014-05-05,NA,No,
615585,5,customer_service,9,59000,2015-11-30,NA,No,
357128,1,design,21,196000,2011-02-22,2012-03-30,yes,402
636690,2,customer_service,20,122000,2011-02-07,2012-01-27,yes,354
239980,1,customer_service,27,117000,2012-05-30,2014-06-25,yes,756
455302,2,engineer,17,276000,2015-03-02,NA,No,
120331,2,customer_service,9,94000,2012-06-04,2013-06-07,yes,368
440541,9,customer_service,23,84000,2013-05-13,2015-02-13,yes,641
398807,5,sales,11,115000,2014-05-19,NA,No,
489471,3,data_science,18,216000,2012-11-26,2015-06-19,yes,935
273905,2,engineer,13,153000,2012-08-13,2015-11-06,yes,1180
121098,3,customer_service,16,72000,2014-10-20,2015-11-06,yes,382
751202,1,customer_service,11,90000,2015-05-04,NA,No,
630226,5,data_science,3,63000,2013-08-12,2014-08-01,yes,354
130500,1,data_science,20,280000,2014-11-11,NA,No,
449377,2,data_science,11,188000,2014-04-21,2015-05-15,yes,389
413625,8,engineer,28,203000,2014-12-02,NA,No,
657061,1,sales,10,135000,2011-12-05,2012-10-26,yes,326
867421,1,customer_service,8,75000,2011-11-14,2012-12-21,yes,403
872570,10,customer_service,16,101000,2014-02-10,NA,No,
803256,1,engineer,23,291000,2012-07-09,NA,No,
361605,1,engineer,17,3.00E+05,2011-12-27,2015-08-21,yes,1333
663830,3,marketing,28,167000,2011-03-07,2013-01-18,yes,683
792723,1,customer_service,19,110000,2014-05-27,NA,No,
141427,1,data_science,25,305000,2014-09-22,2015-10-02,yes,375
661428,1,customer_service,20,139000,2013-01-22,2015-01-30,yes,738
756786,5,customer_service,18,90000,2014-07-28,NA,No,
702817,2,customer_service,3,26000,2015-02-09,NA,No,
60311,7,data_science,13,142000,2015-01-20,NA,No,
277356,5,marketing,25,146000,2015-11-23,NA,No,
402652,2,data_science,7,192000,2013-05-06,2014-03-28,yes,326
564494,1,design,14,147000,2012-04-30,NA,No,
141287,1,marketing,20,187000,2015-06-23,NA,No,
735041,6,sales,19,160000,2015-01-12,NA,No,
111531,2,customer_service,11,61000,2015-08-17,NA,No,
919153,1,sales,16,185000,2011-10-03,2013-11-29,yes,788
348601,9,sales,24,167000,2012-07-16,2013-01-18,yes,186
130683,1,customer_service,20,121000,2011-01-24,2012-01-06,yes,347
224651,8,customer_service,18,88000,2013-06-03,2015-07-06,yes,763
223250,2,engineer,8,184000,2011-05-23,2014-04-25,yes,1068
980995,1,customer_service,15,134000,2014-06-25,2015-08-14,yes,415
509108,4,customer_service,7,69000,2014-02-24,NA,No,
37087,1,engineer,21,274000,2011-02-28,2012-03-16,yes,382
381569,4,engineer,11,166000,2011-12-19,2012-12-14,yes,361
439741,1,marketing,18,204000,2013-04-08,2014-03-21,yes,347
926857,5,marketing,24,158000,2012-05-23,2013-07-05,yes,408
409921,4,customer_service,29,81000,2012-04-16,2013-03-08,yes,326
703489,6,design,3,39000,2011-10-31,NA,No,
111631,3,customer_service,8,59000,2013-02-04,2015-03-20,yes,774
754478,1,engineer,3,85000,2011-05-16,2012-05-25,yes,375
965322,1,customer_service,24,138000,2012-06-18,NA,No,
238244,10,engineer,2,54000,2014-08-18,NA,No,
614803,2,customer_service,15,129000,2014-05-12,2015-05-15,yes,368
699348,4,sales,8,94000,2011-06-06,2015-11-27,yes,1635
797954,9,design,21,179000,2011-02-07,2012-03-09,yes,396
696319,3,customer_service,8,69000,2011-05-16,2013-06-18,yes,764
377606,11,customer_service,20,83000,2014-05-05,NA,No,
37400,1,customer_service,15,141000,2014-07-07,NA,No,
176675,3,customer_service,20,94000,2011-09-26,2013-05-17,yes,599
542581,1,customer_service,27,118000,2011-11-15,NA,No,
142580,3,sales,8,121000,2013-08-05,NA,No,
9411,1,engineer,20,356000,2015-07-07,NA,No,
468998,4,customer_service,14,68000,2012-05-21,2013-12-06,yes,564
496424,2,marketing,13,135000,2012-12-10,NA,No,
878932,1,engineer,18,333000,2013-11-04,NA,No,
679669,4,engineer,25,252000,2015-06-08,NA,No,
775694,4,data_science,2,63000,2012-03-26,2013-05-31,yes,431
500866,4,marketing,23,147000,2012-07-30,2013-08-23,yes,389
966391,1,customer_service,17,131000,2012-01-17,2012-10-02,yes,259
39019,4,engineer,10,159000,2014-07-21,2015-07-17,yes,361
932499,2,data_science,15,306000,2015-03-04,NA,No,
177689,1,customer_service,22,118000,2013-07-22,2014-07-25,yes,368
41079,1,sales,18,185000,2014-01-06,NA,No,
397998,3,design,18,179000,2011-12-27,2013-01-18,yes,388
33120,3,data_science,13,123000,2014-08-25,2015-08-21,yes,361
525922,2,customer_service,13,74000,2015-11-16,NA,No,
566058,7,sales,1,44000,2011-05-16,2015-04-10,yes,1425
370313,6,sales,15,170000,2013-03-25,NA,No,
39101,4,customer_service,20,93000,2013-04-29,2015-06-05,yes,767
734388,1,customer_service,21,128000,2015-06-15,NA,No,
614995,9,engineer,5,167000,2015-05-18,NA,No,
766287,9,design,14,84000,2012-02-13,2012-12-07,yes,298
794358,2,engineer,18,297000,2015-05-18,NA,No,
401565,1,sales,7,110000,2013-02-11,2014-02-14,yes,368
311332,8,engineer,22,292000,2013-09-04,NA,No,
996089,7,sales,5,113000,2012-05-29,2013-05-17,yes,353
265501,2,customer_service,18,109000,2014-08-18,2015-08-21,yes,368
569911,3,marketing,4,33000,2012-11-05,NA,No,
852615,1,customer_service,6,82000,2011-10-24,2014-09-05,yes,1047
408013,1,customer_service,15,134000,2014-10-13,2015-09-18,yes,340
822403,9,engineer,4,55000,2014-09-02,2015-09-11,yes,374
746177,1,engineer,13,221000,2013-10-15,2014-10-31,yes,381
784497,1,customer_service,28,134000,2015-06-09,NA,No,
239558,1,sales,25,147000,2014-05-27,2015-05-08,yes,346
514763,1,marketing,2,52000,2013-01-22,NA,No,
916886,9,engineer,14,138000,2014-02-10,2015-03-13,yes,396
881930,1,design,16,207000,2014-08-25,NA,No,
858024,6,customer_service,16,90000,2015-08-31,NA,No,
43627,3,customer_service,7,66000,2012-12-10,2013-12-20,yes,375
464702,3,customer_service,2,25000,2015-02-23,NA,No,
595072,3,sales,16,150000,2014-01-21,NA,No,
238334,3,engineer,3,58000,2015-08-17,NA,No,
584056,9,engineer,21,235000,2013-04-01,2014-04-04,yes,368
309421,1,design,1,52000,2014-11-03,NA,No,
410232,1,sales,15,191000,2011-01-31,2012-11-30,yes,669
193189,1,engineer,25,292000,2014-09-29,NA,No,
161010,3,engineer,7,141000,2015-05-18,NA,No,
242878,9,engineer,24,256000,2011-03-21,NA,No,
103765,6,design,17,141000,2011-10-31,2015-06-12,yes,1320
528980,1,customer_service,26,125000,2014-05-12,2015-03-06,yes,298
55009,1,data_science,26,285000,2014-05-12,NA,No,
94338,1,engineer,8,210000,2012-08-01,NA,No,
129637,6,customer_service,5,62000,2012-09-24,2013-10-18,yes,389
61934,1,engineer,8,197000,2015-01-26,NA,No,
339123,4,design,22,172000,2013-12-23,NA,No,
25333,1,customer_service,17,120000,2013-09-30,2014-08-15,yes,319
